Temperature,Humidity,WindSpeed,Pressure,Visibility
-7.15,0.84,10.7387,1012.17,9.8532
-8.111111111,0.88,6.1663,1012.09,8.9355
-10.31666667,0.91,2.576,1012.97,9.8049
-7.333333333,0.89,6.1502,1012.66,9.7083
-7.511111111,0.86,9.2253,1012.14,10.4328
-8.466666667,0.92,10.5455,1012.21,11.7047
-8.933333333,0.88,6.118,1012.21,9.6922
-9.744444444,0.92,3.1717,1012.5,8.8228
-8.35,0.88,10.4972,1012.23,9.6922
-8.861111111,0.92,10.7065,1012.36,9.6922
-8.711111111,0.92,7.6475,1013.0,3.4937
-7.705555556,0.92,7.3738,1012.95,3.5581
-6.111111111,0.88,10.5294,1013.25,4.9105
-5.033333333,0.84,10.3684,1013.03,5.6833
-2.872222222,0.72,9.5634,1013.06,7.8729
-2.8,0.71,12.1716,1013.04,7.9051
-2.727777778,0.78,9.8371,1012.98,7.3255
-2.244444444,0.75,12.1716,1012.96,7.9051
-2.266666667,0.76,9.2575,1013.24,10.9802
-2.377777778,0.82,4.9105,1013.55,6.3273
-2.338888889,0.82,7.9051,1013.77,6.0214
-2.777777778,0.79,13.6367,1013.97,6.0214
-2.794444444,0.86,10.6421,1014.18,4.347
-2.755555556,0.85,10.948,1014.47,3.1073
-3.2,0.92,11.3344,1014.85,3.1073
-2.222222222,0.86,11.3344,1015.12,4.4436
-1.688888889,0.85,14.6027,1015.1,3.0751
-1.738888889,0.87,17.71,1015.32,3.1395
-2.327777778,0.82,23.7475,1015.44,4.5885
-2.827777778,0.84,20.8817,1015.89,4.2021
-3.355555556,0.87,20.5114,1016.09,3.2844
-2.888888889,0.79,23.6992,1015.85,9.9015
-3.888888889,0.84,24.955,1016.26,9.9015
-3.816666667,0.84,23.5865,1016.38,11.1251
-3.027777778,0.79,20.9622,1016.84,10.948
-2.822222222,0.78,22.0087,1017.38,11.1251
-2.8,0.85,17.5812,1017.98,5.9087
-2.788888889,0.9,21.1232,1018.63,4.8783
-2.733333333,0.91,23.6187,1018.68,3.7513
-2.2,0.75,25.5507,1019.26,11.27
-2.244444444,0.7,22.6366,1020.42,11.4471
-2.827777778,0.71,23.6348,1020.66,11.27
-2.872222222,0.71,24.7296,1020.85,11.2056
-2.983333333,0.69,24.15,1021.36,11.3988
-4.005555556,0.74,20.2055,1021.37,11.2056
-4.044444444,0.71,17.2592,1021.94,15.8263
-5.772222222,0.75,13.8299,1022.29,14.9569
-7.216666667,0.77,14.0392,1022.54,15.8263
-7.266666667,0.74,14.3129,1022.82,15.8263
-7.377777778,0.75,13.6045,1023.16,14.9569
-8.35,0.74,11.0124,1023.5,15.8263
-10.87222222,0.8,10.626,1023.98,15.8263
-11.16666667,0.8,10.3845,1024.06,14.9569
-12.6,0.83,11.8013,1024.17,9.982
-12.49444444,0.83,9.0804,1024.57,9.982
-13.22777778,0.85,11.5276,1025.03,9.982
-12.00555556,0.87,12.3487,1025.35,10.0464
-10.86666667,0.87,12.1072,1025.84,10.0464
-7.777777778,0.79,12.7673,1026.43,8.9033
-5.944444444,0.74,15.4721,1026.42,9.982
-3.811111111,0.68,14.2163,1026.01,9.982
-4.755555556,0.73,14.2324,1025.88,9.0965
-5.805555556,0.73,17.227,1025.59,9.982
-5.855555556,0.73,17.2592,1025.71,9.982
-7.05,0.75,16.2288,1026.12,6.5527
-7.622222222,0.77,21.6867,1026.09,7.2128
-7.066666667,0.74,24.794,1026.38,9.982
-5.477777778,0.71,22.1053,1025.71,9.0965
-5.044444444,0.69,20.2216,1025.66,11.2056
-5.972222222,0.77,17.227,1025.65,14.9086
-5.694444444,0.73,23.2645,1025.87,14.168
-5.527777778,0.71,20.0767,1025.71,15.8263
-6.061111111,0.75,17.1143,1025.71,15.8263
-5.527777778,0.75,23.1679,1025.13,14.9569
-5.461111111,0.74,24.3754,1025.11,15.8263
-4.5,0.75,26.0337,1024.41,14.9569
-2.822222222,0.71,24.3271,1023.74,11.2056
-2.777777778,0.78,22.1697,1023.7,10.0464
-2.172222222,0.75,25.2287,1024.11,11.0285
-1.1,0.76,23.1357,1022.43,9.982
-1.133333333,0.76,26.2591,1018.58,11.2056
-0.116666667,0.77,25.8083,1018.48,11.3988
2.2,0.73,25.1643,1017.76,11.27
1.6,0.93,25.5024,1012.64,8.2271
1.666666667,0.93,24.0212,1012.89,7.8246
1.183333333,0.96,19.5937,1012.79,11.4149
1.138888889,0.96,13.4596,1013.4,14.5383
1.116666667,0.96,17.0177,1013.7,14.49
1.061111111,0.96,12.6063,1013.87,10.7709
1.094444444,1.0,10.8675,1014.02,0.6279
1.066666667,1.0,9.4507,1014.93,0.161
1.155555556,1.0,9.1126,1015.51,0.161
1.044444444,1.0,3.2039,1015.52,0.161
1.044444444,1.0,1.449,1015.78,0.161
1.116666667,1.0,9.6278,1016.27,0.161
1.094444444,1.0,9.5634,1016.22,0.161
1.138888889,1.0,9.177,1016.7,0.161
1.133333333,0.94,4.025,1016.49,0.161
1.138888889,1.0,1.9964,1015.52,0.161
1.138888889,1.0,9.2253,1015.76,0.161
1.077777778,1.0,10.1108,1015.76,0.2898
1.066666667,1.0,0.4025,1015.79,0.322
1.066666667,1.0,9.3541,1015.6,0.4669
1.072222222,1.0,4.4758,1015.5,0.3381
1.016666667,1.0,3.2683,1015.59,0.322
1.038888889,1.0,7.1323,1015.4,0.6279
0.688888889,1.0,3.5903,1015.21,0.5635
1.088888889,1.0,3.3005,1014.92,0.1932
1.111111111,1.0,10.5938,1014.84,1.8837
1.094444444,1.0,9.7566,1014.93,2.2218
1.6,1.0,6.1824,1015.49,2.5277
1.622222222,0.96,10.7226,1015.01,2.5438
1.544444444,1.0,13.3308,1014.51,5.3613
2.105555556,1.0,4.9427,1014.51,4.8783
1.088888889,1.0,1.1592,1014.41,3.9284
1.094444444,1.0,7.3094,1014.5,1.3363
2.105555556,1.0,9.3702,1014.31,4.7817
2.688888889,0.96,7.5509,1014.39,4.7656
2.611111111,0.99,10.3684,1014.27,9.7566
2.755555556,1.0,10.5133,1014.29,10.787
2.755555556,1.0,16.5347,1013.99,10.8031
2.744444444,0.95,19.5937,1013.58,10.143
2.733333333,0.96,13.7333,1013.2,10.8031
2.783333333,0.96,10.787,1012.97,10.8031
2.722222222,0.95,12.3326,1012.83,5.957
2.711111111,0.9,13.8943,1012.79,10.948
2.2,0.92,9.5795,1012.61,9.8049
2.561111111,0.91,11.9301,1012.73,9.8371
2.2,0.92,9.2736,1012.42,9.8049
2.688888889,0.9,10.6582,1012.6,14.6832
2.022222222,0.93,7.3738,1012.54,13.7977
1.644444444,0.93,6.6493,1012.6,14.4578
1.622222222,0.93,10.7226,1012.3,14.4578
1.472222222,0.94,6.7781,1012.14,9.2414
1.644444444,0.93,6.2629,1012.01,9.5312
1.116666667,0.96,10.8192,1011.8,9.5312
0.083333333,0.99,9.9981,1011.73,1.2719
0.116666667,1.0,7.9051,1011.71,0.161
0.138888889,1.0,9.5473,1011.62,0.322
0.977777778,0.93,8.7423,1012.12,0.4347
1.138888889,1.0,12.2199,1012.13,0.3703
1.205555556,1.0,3.4776,1012.53,0.7084
2.1,0.99,8.5169,1013.13,2.8014
2.827777778,0.96,7.9051,1012.94,4.4919
2.827777778,0.99,9.5151,1012.93,4.5241
2.822222222,0.98,11.8496,1012.74,5.2003
3.866666667,0.92,15.6009,1012.55,6.0697
2.85,0.99,11.2217,1012.76,6.0697
2.855555556,0.99,15.9229,1013.06,5.7316
2.85,0.99,16.7118,1013.17,6.0214
2.8,1.0,16.5991,1013.58,9.7566
2.783333333,0.96,12.6224,1013.96,9.3058
2.8,0.96,9.4185,1014.57,10.9802
3.311111111,0.96,10.8353,1014.78,14.6832
2.744444444,1.0,5.7799,1015.12,7.8729
2.777777778,0.96,6.5205,1015.47,11.753
2.266666667,0.96,6.2468,1015.66,11.8013
2.7,0.96,10.0464,1015.75,9.4829
2.244444444,1.0,3.6708,1016.24,11.8013
1.733333333,1.0,8.9677,1016.44,9.8049
1.788888889,0.99,6.3595,1016.5,8.855
2.172222222,0.93,0.7406,1016.65,7.8729
2.15,0.93,9.1448,1016.95,4.9427
1.3,0.99,4.2343,1017.22,2.1091
2.2,0.92,7.6314,1017.55,3.1073
2.733333333,1.0,3.1717,1018.05,4.5241
2.733333333,0.96,3.2361,1018.73,4.5563
2.872222222,0.95,7.1967,1018.93,6.2951
3.961111111,0.89,8.4525,1018.93,9.0643
3.777777778,0.89,6.5205,1019.01,9.7727
3.983333333,0.91,8.2593,1018.84,7.2128
4.005555556,0.91,9.9498,1019.14,6.2951
3.6,0.93,2.8175,1019.34,4.6368
2.85,0.96,4.7817,1019.84,8.1305
2.8,0.96,4.7656,1020.23,11.2056
2.566666667,0.96,6.44,1020.47,9.7405
2.777777778,0.96,9.2897,1020.47,11.0446
2.755555556,0.92,6.5527,1020.59,9.7566
2.65,0.93,6.2146,1020.98,9.2092
2.705555556,0.93,6.6654,1021.16,11.6403
0.644444444,0.91,0.0,1015.69,8.0983
0.783333333,0.92,0.9982,1015.22,7.8568
0.616666667,0.92,3.22,1015.0,8.05
2.194444444,0.85,6.2146,1014.43,9.8049
2.65,0.92,6.0697,1013.91,9.3541
2.733333333,0.96,0.1288,1014.01,6.0697
2.661111111,1.0,3.0912,1013.46,4.3953
2.711111111,0.99,4.8622,1013.22,3.8962
2.711111111,1.0,3.1717,1013.03,3.4132
3.75,0.93,4.8783,1013.02,3.8801
3.844444444,0.99,8.7584,1012.39,3.7352
3.794444444,1.0,9.5956,1011.57,4.8783
4.816666667,0.93,10.9319,1010.97,3.1073
4.888888889,0.94,7.8085,1010.25,4.025
4.816666667,1.0,12.6546,1009.26,4.025
4.816666667,1.0,14.1519,1008.56,4.025
4.888888889,0.94,14.168,1007.77,3.3649
4.816666667,0.94,12.6546,1006.97,3.059
4.816666667,1.0,14.007,1006.09,3.9767
4.877777778,1.0,10.9641,1005.73,3.7996
4.794444444,1.0,11.27,1005.49,3.4615
4.216666667,1.0,11.2861,1004.94,1.8354
3.794444444,1.0,13.4435,1004.67,2.2057
3.177777778,1.0,20.6724,1004.74,2.2057
2.15,0.96,10.9158,1020.98,9.6761
2.1,0.97,6.0858,1021.11,6.8908
2.15,0.96,6.5849,1021.07,6.9874
2.127777778,0.96,6.5849,1021.06,4.991
2.016666667,0.99,6.6332,1020.92,4.4597
2.011111111,1.0,9.2253,1020.67,4.0733
2.011111111,1.0,9.016,1020.99,4.1699
1.977777778,0.99,9.9498,1021.19,4.4919
0.994444444,1.0,10.4489,1021.17,3.2361
1.038888889,1.0,10.8514,1021.45,3.3971
2.1,0.85,11.0285,1021.26,6.0536
2.638888889,0.77,10.5938,1020.97,7.1323
2.711111111,0.71,16.5025,1020.57,7.1323
2.844444444,0.71,13.3952,1020.26,7.8085
2.8,0.7,12.3165,1020.13,8.05
2.777777778,0.68,10.5938,1019.74,8.0017
1.3,0.83,8.211,1020.07,6.762
0.994444444,0.86,1.8998,1019.47,6.0697
-0.211111111,0.93,1.6583,1020.11,5.9248
-2.238888889,0.99,1.5617,1019.58,3.8962
-2.361111111,1.0,1.3685,1019.15,1.8515
-2.966666667,1.0,3.0107,1019.04,1.8515
-3.327777778,1.0,2.9141,1018.79,0.3703
-4.516666667,1.0,3.1556,1018.63,0.1932
-2.55,1.0,7.9695,1018.43,0.2093
-2.205555556,1.0,5.7477,1018.03,0.3542
-2.483333333,1.0,10.2718,1017.93,0.2093
-2.416666667,1.0,5.9409,1018.01,0.5313
-2.538888889,1.0,5.1681,1017.54,0.5152
-2.416666667,1.0,3.1717,1017.3,0.2415
-2.583333333,1.0,0.2898,1016.92,0.805
-2.544444444,1.0,6.5849,1016.79,1.0787
-2.411111111,1.0,3.22,1016.82,1.3846
-2.438888889,1.0,4.7012,1016.93,1.8515
-2.477777778,1.0,4.2343,1017.15,2.898
-2.366666667,0.96,2.9463,1017.23,3.3971
-2.322222222,1.0,1.61,1016.93,3.8479
-2.233333333,1.0,8.1788,1016.38,3.3649
-2.272222222,1.0,9.3863,1016.52,2.4955
-2.272222222,1.0,9.66,1016.72,1.8837
-2.233333333,0.97,9.0965,1016.95,1.5456
-2.783333333,1.0,9.66,1017.22,1.2719
-2.783333333,1.0,9.66,1017.52,0.805
-2.716666667,1.0,8.7101,1017.82,1.4812
-2.783333333,0.92,7.3577,1018.22,1.2719
-3.338888889,1.0,6.1985,1018.54,1.2558
-3.694444444,0.99,10.465,1019.17,1.5295
-3.872222222,0.99,10.8997,1019.73,1.2397
-3.916666667,0.96,6.0214,1019.74,0.805
-4.255555556,1.0,10.1591,1019.94,1.3524
-4.427777778,1.0,10.5777,1020.42,1.2558
-4.938888889,0.96,6.1985,1020.82,1.2558
-4.738888889,0.96,10.5777,1020.96,1.5456
-4.938888889,1.0,6.2951,1021.31,1.4168
-3.872222222,0.92,7.6314,1021.72,1.4168
-3.911111111,0.93,5.2808,1022.24,0.8372
-3.872222222,0.92,3.22,1023.02,1.4329
-3.872222222,0.92,4.83,1023.81,1.8998
-3.833333333,0.99,3.6869,1024.45,2.7692
-3.8,0.99,1.5456,1024.51,3.4454
-2.711111111,0.92,3.22,1024.3,3.4615
-2.738888889,0.99,2.7209,1024.44,3.3649
-2.711111111,1.0,1.6422,1024.41,3.5581
-2.711111111,1.0,0.2576,1024.57,4.1216
-2.288888889,0.99,3.7835,1024.63,3.9767
-2.2,1.0,3.1556,1024.92,3.6547
-2.2,1.0,4.83,1025.07,4.1216
-2.205555556,0.99,7.3899,1025.0,3.9767
-2.222222222,0.99,8.0661,1025.06,4.1216
-2.222222222,0.99,6.5527,1025.0,4.1216
-2.205555556,0.99,6.5688,1025.07,4.9105
-2.222222222,1.0,10.8675,1025.17,4.5885
-2.222222222,0.99,10.6421,1024.58,4.5885
-2.222222222,0.99,6.5688,1024.31,5.2164
-2.222222222,0.96,6.2307,1023.79,4.8783
-2.222222222,0.99,6.4883,1023.66,4.4275
-2.172222222,0.99,6.6976,1023.09,4.7656
-2.2,0.99,8.0983,1022.68,3.9606
-2.222222222,0.96,9.7083,1022.67,3.9767
-2.155555556,0.95,10.9319,1022.4,4.347
-2.2,0.95,12.5419,1022.26,3.9767
-2.2,0.99,11.0446,1022.3,3.9767
-1.122222222,0.91,10.143,1022.81,5.1359
-1.138888889,0.91,15.8746,1022.06,4.8461
-0.116666667,0.86,20.0606,1021.19,5.8926
-0.038888889,0.82,16.8245,1020.72,5.9731
-0.05,0.83,21.5418,1020.28,5.8926
-0.05,0.85,15.2789,1019.73,5.8926
-0.038888889,0.85,11.0607,1020.47,5.9731
-0.072222222,0.86,10.948,1020.2,5.9248
-0.072222222,0.86,10.9158,1020.28,6.9069
-0.061111111,0.86,11.5115,1020.05,7.3577
-0.05,0.86,9.4507,1020.09,7.8246
-0.05,0.9,6.5044,1020.1,7.8729
-0.011111111,0.9,5.8443,1020.26,8.1466
-0.05,0.92,6.4561,1020.19,7.8246
-0.05,0.92,10.5777,1019.64,9.6761
0.472222222,0.93,6.5688,1020.17,9.7083
0.461111111,0.93,3.1556,1020.48,3.9767
0.511111111,0.96,6.1019,1020.19,3.9767
0.516666667,0.96,6.2146,1020.01,5.6672
1.038888889,0.93,10.7387,1019.96,3.9767
1.038888889,1.0,7.8246,1020.01,4.9105
0.983333333,0.92,8.5813,1020.61,5.0876
1.016666667,0.93,9.0965,1020.2,3.9284
1.016666667,1.0,12.1877,1020.66,3.9284
2.066666667,0.92,13.0088,1020.55,4.9266
2.75,0.89,12.2038,1020.29,4.9105
3.883333333,0.82,16.744,1020.07,5.9731
5.866666667,0.77,14.3451,1019.53,6.6332
6.055555556,0.79,10.7065,1018.59,7.8246
6.055555556,0.86,12.0589,1018.38,5.9731
4.75,0.86,10.143,1018.49,4.8944
2.722222222,0.89,10.3684,1018.59,4.83
2.611111111,0.93,10.143,1018.88,4.8139
1.061111111,0.93,9.3702,1019.1,4.3792
0.016666667,1.0,7.4382,1018.88,3.3971
0.527777778,0.96,10.5455,1018.87,3.3971
0.672222222,0.96,12.3648,1018.68,3.3005
0.533333333,0.93,10.3684,1018.5,4.3148
0.483333333,0.93,10.465,1018.74,4.3148
0.105555556,0.92,9.8532,1018.37,4.6207
-0.472222222,0.92,6.2468,1018.26,4.3148
-1.05,0.96,10.7226,1017.96,4.3148
-0.527777778,0.96,12.3648,1017.53,4.6207
-1.072222222,1.0,10.5616,1017.45,4.3148
-0.055555556,0.92,10.5777,1017.93,4.347
-0.133333333,0.93,13.041,1018.08,4.6529
-0.077777778,0.93,7.9051,1017.75,4.3631
1.2,0.92,10.7709,1018.4,3.9284
3.05,0.89,10.1913,1018.43,5.8926
6.183333333,0.79,12.2038,1017.99,6.0697
7.411111111,0.79,12.6224,1017.1,6.1985
7.111111111,0.8,10.5133,1016.67,6.118
6.344444444,0.85,12.7512,1015.88,6.2951
5.322222222,0.92,8.1949,1015.49,6.2951
5.161111111,0.92,10.9802,1015.46,5.0393
4.161111111,0.92,11.2378,1015.58,5.1359
4.138888889,0.92,11.3666,1015.4,4.6207
4.1,0.92,11.8335,1015.57,5.2808
4.094444444,0.92,14.0231,1015.61,5.1359
4.677777778,0.89,16.9533,1015.72,6.2951
6.388888889,0.8,15.6492,1015.79,7.8729
6.288888889,0.82,10.7387,1015.92,8.1305
5.755555556,0.86,13.7333,1016.04,8.1305
5.372222222,0.87,15.3272,1015.97,9.4507
6.161111111,0.86,16.9372,1015.85,9.982
5.577777778,0.86,13.846,1016.12,9.982
4.461111111,0.9,12.9283,1016.1,9.0965
4.072222222,0.89,7.9373,1016.11,9.982
4.1,0.89,11.0285,1016.03,9.982
4.994444444,0.86,11.6725,1016.4,9.499
5.094444444,0.86,14.0231,1016.14,10.0464
7.2,0.86,11.1251,1016.16,11.2056
8.361111111,0.84,9.7566,1016.8,10.0625
10.78333333,0.72,9.2897,1017.08,9.9015
10.85555556,0.77,10.8192,1016.4,9.9015
10.44444444,0.78,9.0804,1015.68,9.016
11.89444444,0.73,4.5241,1015.1,9.8532
10.87777778,0.78,4.4919,1014.72,10.9802
8.688888889,0.9,7.6153,1014.5,9.821
7.655555556,0.96,7.3094,1013.96,4.83
7.15,1.0,1.8515,1014.09,4.347
7.194444444,0.99,10.9158,1014.67,4.7334
7.15,1.0,15.5848,1015.77,3.9606
6.622222222,1.0,17.0016,1016.08,4.8461
6.594444444,0.96,19.0463,1016.46,13.5562
6.622222222,0.96,13.9104,1017.17,12.6707
6.622222222,0.96,10.6582,1017.82,11.753
6.422222222,0.96,6.7781,1017.7,14.4417
5.444444444,1.0,6.5205,1018.14,15.7297
4.4,1.0,11.2378,1018.72,15.7297
4.788888889,0.96,10.6743,1018.9,13.9748
3.844444444,1.0,11.3505,1019.31,9.5956
2.827777778,1.0,9.7083,1019.72,9.7566
2.472222222,0.99,10.787,1019.94,1.8354
2.9,1.0,12.5097,1020.38,0.8211
3.961111111,1.0,10.9158,1020.29,2.9624
4.955555556,0.93,10.6421,1020.69,7.3416
6.25,0.99,11.3344,1020.24,11.27
7.85,0.95,15.9712,1019.32,11.27
7.694444444,0.88,16.3415,1018.61,11.0768
7.872222222,0.88,17.1143,1017.54,11.2056
7.894444444,0.88,10.9963,1017.17,11.2056
6.127777778,0.92,11.7852,1017.3,9.982
5.022222222,0.99,16.744,1016.51,11.2056
3.955555556,0.99,22.8459,1015.82,1.0626
3.883333333,0.99,16.9211,1015.47,4.1377
2.916666667,1.0,16.1,1015.51,5.957
3.45,1.0,20.5758,1014.54,11.6403
3.322222222,0.99,16.1161,1014.24,14.6993
2.361111111,0.96,11.0768,1014.65,9.7566
2.266666667,1.0,11.0446,1014.16,6.0697
2.616666667,0.97,9.7405,1014.39,6.6493
2.288888889,1.0,13.7977,1014.05,4.991
2.288888889,1.0,6.2307,1014.01,3.1395
2.333333333,0.96,10.3523,1014.14,3.6064
2.872222222,1.0,4.186,1014.31,3.8318
2.916666667,0.99,10.0625,1014.49,3.2844
2.844444444,0.99,3.703,1014.57,3.8962
2.433333333,1.0,4.4114,1015.11,4.2021
4.977777778,1.0,8.9033,1015.73,7.2772
6.005555556,0.93,3.8801,1016.6,9.499
7.638888889,0.84,15.2145,1017.06,11.1251
7.127777778,0.86,19.6742,1017.4,11.0446
6.422222222,0.91,21.9443,1017.97,11.2861
6.177777778,0.86,21.8316,1018.86,11.27
5.138888889,0.86,17.3558,1019.77,11.2056
5.144444444,0.87,22.5239,1020.97,10.7226
5.072222222,0.93,23.345,1022.41,11.1251
5.022222222,0.86,26.3718,1023.63,11.2056
4.994444444,0.86,22.7493,1024.61,9.982
1.016666667,0.62,19.8674,1028.72,15.8263
1.083333333,0.57,24.633,1029.32,15.8263
0.044444444,0.62,24.1178,1029.67,14.9569
-0.577777778,0.66,23.989,1029.75,15.8263
-1.205555556,0.7,19.5615,1030.41,15.8263
-1.605555556,0.7,19.5937,1030.47,14.9569
-2.244444444,0.75,19.5293,1031.02,9.982
-2.388888889,0.76,19.7225,1030.91,9.982
-2.811111111,0.77,13.4274,1031.37,9.982
-2.311111111,0.75,13.846,1031.97,9.982
-1.177777778,0.75,15.2628,1032.28,9.982
-0.911111111,0.67,13.2342,1032.5,9.982
0.161111111,0.67,9.6439,1032.36,9.982
2.244444444,0.63,4.2182,1031.86,9.982
2.211111111,0.66,6.4722,1031.84,11.3988
2.266666667,0.67,4.2504,1031.42,11.2056
2.244444444,0.67,4.2182,1031.69,11.2056
1.05,0.77,9.7566,1031.82,11.0285
-1.038888889,0.87,9.1287,1031.79,11.2056
-2.2,0.95,9.0965,1031.96,9.982
-2.011111111,0.95,8.6135,1031.91,9.982
-2.2,0.88,10.8514,1031.49,9.982
-2.755555556,0.92,6.1663,1031.5,11.9301
-3.077777778,0.93,6.1663,1031.44,9.5151
-2.85,0.93,3.1556,1031.4,9.8049
2.666666667,0.99,25.2287,1004.62,2.2057
2.161111111,0.96,20.2377,1004.87,3.542
1.577777778,1.0,20.5275,1005.09,2.737
1.066666667,1.0,20.5275,1005.0,2.5921
0.577777778,0.99,19.2073,1005.1,3.3488
1.016666667,0.92,26.4362,1005.1,2.6404
1.044444444,0.86,25.1804,1005.7,5.1037
1.111111111,0.85,25.0838,1006.5,11.1734
2.1,0.8,22.3951,1007.08,10.948
1.177777778,0.91,25.0677,1007.3,4.5241
1.2,0.91,25.2126,1007.39,4.1699
1.372222222,0.89,22.6688,1007.83,7.3255
1.25,0.9,17.6778,1008.16,7.2772
1.227777778,0.9,20.7851,1008.56,4.347
2.205555556,0.78,16.6957,1009.15,10.5938
2.127777778,0.72,23.3611,1009.67,11.2056
1.088888889,0.75,21.735,1010.08,9.982
1.122222222,0.74,20.4309,1010.92,9.982
1.038888889,0.78,17.1143,1010.96,9.982
-0.005555556,0.84,17.2592,1011.36,15.8263
-0.038888889,0.81,16.2932,1011.85,14.9569
-0.094444444,0.78,20.125,1011.86,15.8263
-2.361111111,0.93,6.4561,1030.91,7.9695
-2.35,0.95,10.2396,1030.29,6.6493
-3.011111111,0.96,6.1502,1029.9,5.9731
-2.411111111,0.96,10.7387,1029.5,5.9731
-1.866666667,0.92,10.4972,1028.98,6.5849
-2.966666667,0.86,10.5777,1028.49,9.6117
-2.455555556,0.77,8.9838,1027.91,9.6761
-3.005555556,0.86,11.3022,1028.1,9.6922
-2.477777778,0.89,2.9785,1027.66,9.7083
-0.3,0.83,3.3005,1027.92,9.5473
1.772222222,0.7,7.728,1027.82,9.6117
3.533333333,0.66,1.932,1027.26,9.5312
3.627777778,0.64,7.8407,1026.63,9.5312
4.538888889,0.54,10.9802,1025.92,9.9659
3.627777778,0.64,12.3004,1025.16,9.5312
3.555555556,0.62,9.0482,1025.14,9.5312
2.1,0.69,7.1162,1024.97,9.6117
-0.144444444,0.85,4.6851,1025.55,9.5312
-0.227777778,0.92,9.2253,1026.03,9.5312
-1.338888889,0.92,9.9337,1026.16,8.0339
-2.938888889,1.0,10.6421,1026.77,0.322
-2.988888889,1.0,10.7548,1027.43,0.322
-2.461111111,0.98,8.5652,1027.5,1.2397
-2.522222222,0.96,5.9087,1027.96,0.1932
-3.011111111,1.0,6.2629,1028.13,0.2254
-3.822222222,0.99,13.2664,1024.67,0.322
-3.866666667,1.0,10.7709,1024.29,0.322
-4.377777778,1.0,6.44,1023.78,0.6279
-4.388888889,1.0,6.4078,1023.18,0.4508
-3.888888889,1.0,10.8836,1022.46,0.9338
-3.888888889,0.92,12.4131,1021.96,0.6279
-4.883333333,1.0,11.9623,1021.72,0.9821
-4.977777778,1.0,9.4507,1021.49,0.6279
-3.938888889,0.93,9.2575,1021.31,0.3381
-3.794444444,1.0,9.3863,1021.46,0.3059
-2.872222222,1.0,7.889,1020.97,0.805
-2.338888889,1.0,4.83,1020.29,1.8676
-2.038888889,0.99,7.889,1019.8,2.2701
-1.227777778,1.0,7.889,1019.31,2.9624
-1.205555556,1.0,3.4615,1019.38,3.4293
-1.905555556,0.99,0.9016,1019.22,3.1556
-2.733333333,1.0,2.576,1019.09,1.8837
-2.222222222,1.0,1.4329,1018.91,0.9499
-2.611111111,0.99,1.8354,1019.04,0.4669
-3.772222222,1.0,2.737,1019.2,0.161
-3.794444444,1.0,2.4472,1019.31,0.161
-3.555555556,0.99,2.3667,1019.52,0.2737
-3.838888889,1.0,4.6046,1019.7,0.161
-0.627777778,0.81,16.7601,1011.85,15.8263
-1.122222222,0.81,16.3093,1011.89,14.9569
-1.711111111,0.85,10.9158,1012.22,15.8263
-2.266666667,0.85,10.8997,1012.1,15.8263
-2.622222222,0.88,6.8908,1011.69,14.9569
-2.872222222,0.92,12.0267,1011.5,9.982
-3.822222222,0.92,7.6797,1011.47,9.982
-3.55,0.93,9.9176,1011.29,9.9015
-2.222222222,0.96,7.889,1010.54,9.982
0.0,0.85,9.5634,1009.86,9.982
1.95,0.74,16.7601,1010.01,9.982
2.755555556,0.7,23.4738,1008.75,9.982
2.266666667,0.78,20.4953,1008.13,9.982
3.955555556,0.69,23.3128,1007.12,10.3523
3.838888889,0.7,23.184,1005.89,9.982
2.755555556,0.76,17.066,1005.86,10.0464
2.75,0.82,12.1716,1005.76,9.9015
2.594444444,0.83,15.2467,1004.78,10.8997
2.566666667,0.83,16.9694,1004.47,10.8192
1.938888889,0.87,9.6439,1003.9,9.9498
2.061111111,0.86,9.3702,1003.19,10.8031
2.061111111,0.9,14.0875,1002.51,11.592
1.6,0.92,10.4006,1002.06,9.1126
1.527777778,0.9,10.8997,1001.14,9.5956
0.511111111,0.93,5.8282,1001.01,0.7889
0.033333333,1.0,3.7513,1000.22,1.3363
0.0,1.0,3.2039,999.73,1.8837
0.0,1.0,3.0751,999.35,1.8837
0.094444444,1.0,3.6386,998.69,2.5599
0.0,1.0,4.7978,998.57,2.9624
0.0,1.0,9.2253,998.98,2.9624
0.016666667,1.0,7.2611,999.55,2.0447
0.0,1.0,7.7763,999.96,2.2379
0.022222222,1.0,7.7119,1000.78,3.3488
0.988888889,0.93,10.5133,1001.38,4.6046
1.083333333,0.93,14.4578,1001.65,6.0214
1.105555556,0.93,13.6689,1002.04,10.948
1.155555556,0.92,14.9569,1002.43,9.9498
1.244444444,0.92,13.8138,1002.62,10.948
1.172222222,0.92,10.7065,1003.4,10.8997
1.144444444,0.92,5.2647,1003.77,4.5402
0.016666667,1.0,3.3005,1003.92,4.8461
0.044444444,1.0,3.0107,1004.33,4.3953
-0.805555556,0.99,1.5778,1004.98,4.4919
-0.072222222,1.0,9.0643,1005.41,4.4275
-1.205555556,1.0,3.1878,1005.63,0.5474
-1.483333333,0.99,2.9302,1006.2,0.6601
-1.205555556,1.0,3.0751,1006.73,1.4168
-0.744444444,0.96,3.1878,1007.01,2.9463
-2.127777778,1.0,1.2558,1007.43,1.0143
-2.483333333,1.0,3.2039,1007.64,0.4669
