name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
melbourne,2024-05-22,15.8,5.1,10.4,15.8,3.4,9.9,8.1,86.8,0.377,100,8.33,rain,0,0,13.7,9.2,40.8,1028,53.6,17.9,54.9,4.7,4,10,2024-05-22T07:19:22,2024-05-22T17:14:05,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-05-23,15,6.1,11.4,15,6.1,11.3,9.2,87.6,0.012,100,8.33,rain,0,0,10.1,7.7,43.1,1028,71.1,16,43.7,3.7,4,10,2024-05-23T07:20:09,2024-05-23T17:13:28,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"AV396,95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-05-24,13.7,5.1,9.8,13.7,4.1,9.6,8.3,90.7,0,0,0,,0,0,11.5,8.9,76.2,1028.2,89,16.7,41.1,3.5,2,10,2024-05-24T07:20:56,2024-05-24T17:12:53,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-05-25,16,8.4,11.5,16,8.4,11.5,9.7,90,0,0,0,,0,0,10.4,9.1,294.6,1027,60.1,13.6,90.7,7.9,5,10,2024-05-25T07:21:42,2024-05-25T17:12:20,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-05-26,16.2,5.3,9.8,16.2,3.4,9.1,7.4,87.1,0.011,100,4.17,rain,0,0,14.4,10.7,40.5,1025.7,12.5,12.4,105,9.1,5,10,2024-05-26T07:22:27,2024-05-26T17:11:48,0.59,Rain,Clear conditions throughout the day with morning rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-05-27,19.5,4.7,11.3,19.5,0.7,10.6,5.9,72.6,0.016,100,4.17,rain,0,0,19.8,19.6,21.4,1025.6,2.4,16.5,107.2,9.3,5,10,2024-05-27T07:23:11,2024-05-27T17:11:18,0.63,Rain,Clear conditions throughout the day with morning rain.,rain,"YMAV,C9254,95874099999,94866099999,95936099999,94895599999,C7520,95866099999,94865099999,YMML,94864099999"
melbourne,2024-05-28,19.5,7.5,12.5,19.5,6.1,11.8,5.9,66,0,0,0,,0,0,30.6,14.8,21,1026.3,1.7,17.5,67.4,5.8,5,10,2024-05-28T07:23:55,2024-05-28T17:10:50,0.66,Clear,Clear conditions throughout the day.,clear-day,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-05-29,19.1,8.3,14.4,19.1,7.1,14.2,5.6,57,0.002,100,4.17,rain,0,0,56.5,26.1,360,1022.6,34.9,17.1,104.1,9,5,10,2024-05-29T07:24:37,2024-05-29T17:10:23,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-05-30,20.1,15.7,17.7,20.1,15.7,17.7,10.5,64.1,0.117,100,4.17,rain,0,0,69.5,31.7,359.2,1012.9,75.8,18.4,38.8,3.4,2,10,2024-05-30T07:25:19,2024-05-30T17:09:58,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-05-31,17.9,12.8,15.3,17.9,12.8,15.3,6.7,57,3.598,100,4.17,rain,0,0,47.9,22.4,327.3,1012.9,61.5,15.8,100,8.7,5,10,2024-05-31T07:26:00,2024-05-31T17:09:35,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-01,13.4,7.2,10.4,13.4,7.2,10.2,6.3,75.9,0.042,100,12.5,rain,0,0,26.3,13,211.8,1025.3,27.6,16,56.3,4.9,3,10,2024-06-01T07:26:40,2024-06-01T17:09:14,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-02,13.1,5.5,9.9,13.1,5.5,9.9,6.7,81.6,0.194,100,4.17,rain,0,0,28.8,15.6,173.7,1025.2,54.1,16.2,57.5,5,3,10,2024-06-02T07:27:20,2024-06-02T17:08:54,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-03,13.5,8,10.8,13.5,7.2,10.6,6.9,77.7,0.726,100,8.33,rain,0,0,25.2,11.4,233.9,1016,86.7,16.7,34.1,2.8,2,10,2024-06-03T07:27:58,2024-06-03T17:08:36,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-04,13,7.2,10.5,13,6.8,10.4,5.8,74,0,0,0,,0,0,18.4,14.1,316.3,1017.5,95.4,16.7,51,4.3,4,10,2024-06-04T07:28:35,2024-06-04T17:08:20,0.91,Overcast,Cloudy skies throughout the day.,cloudy,"YMAV,C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,YMML,94864099999"
melbourne,2024-06-05,14.4,8.5,11.1,14.4,7.9,11,7.6,79.6,0,0,0,,0,0,26.3,9.9,209.3,1022.5,95.9,16.7,40,3.6,2,10,2024-06-05T07:29:11,2024-06-05T17:08:06,0.95,Overcast,Cloudy skies throughout the day.,cloudy,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-06-06,16.1,9.1,12.3,16.1,9.1,12.3,9.2,82.7,0,0,0,,0,0,30.6,16.5,166.7,1026,48.1,16.5,82.4,7.1,5,10,2024-06-06T07:29:45,2024-06-06T17:07:54,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-06-07,16.8,9.3,12,16.8,7.9,11.9,10.2,89.7,0.002,100,4.17,rain,0,0,31,15.1,164.1,1023.1,21.2,18.2,99.6,8.6,5,10,2024-06-07T07:30:19,2024-06-07T17:07:43,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94857099999,94866099999,94856099999,95936099999,95866099999,remote,94872099999,94898099999,94863099999,95867099999,C7520,94865099999,94864099999"
melbourne,2024-06-08,13.3,7,11,13.3,7,11,10.2,94.8,0,0,0,rain,0,0,15.5,9.3,205.1,1017.4,79.1,12.1,37.3,3.3,2,10,2024-06-08T07:30:51,2024-06-08T17:07:34,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-09,14,9,12,14,9,12,9.2,83.6,0.462,100,12.5,rain,0,0,23.4,9.2,264.3,1018.7,80.5,13.8,30.8,2.7,2,10,2024-06-09T07:31:23,2024-06-09T17:07:27,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-10,15.1,5.4,10.5,15.1,3.5,10.3,5.7,75.5,0.838,100,4.17,rain,0,0,54.7,25.6,5.3,1021.4,56,16.7,97.5,8.5,6,10,2024-06-10T07:31:53,2024-06-10T17:07:21,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-11,16.4,10.7,13.1,16.4,10.7,13.1,8.6,74.1,2.802,100,12.5,rain,0,0,72.7,29,354.5,1010.6,78.5,17,29.5,2.5,2,10,2024-06-11T07:32:21,2024-06-11T17:07:18,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-12,13.9,9.4,11.4,13.9,8.4,11.4,6.7,73.5,5.737,100,12.5,rain,0,0,52.9,17.4,226.3,1016.7,88.1,14.8,48.3,4.2,3,10,2024-06-12T07:32:48,2024-06-12T17:07:16,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-13,10.1,7.8,9.1,10.1,7.4,8.9,8,92.9,0.754,100,12.5,rain,0,0,22.7,7.5,262.2,1022.5,98,12.9,19.5,1.6,1,10,2024-06-13T07:33:14,2024-06-13T17:07:16,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-14,12.1,7.4,9.5,12.1,7.4,9.4,8.1,91.8,1.075,100,4.17,rain,0,0,8.3,7.3,48.3,1020.4,93.7,9.4,47.4,4.1,2,10,2024-06-14T07:33:39,2024-06-14T17:07:17,0.25,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-15,13.5,4.2,8.7,13.5,4.2,8.5,6.7,88.1,0.017,100,4.17,rain,0,0,28.1,14.9,156.6,1021.6,53.5,11.5,83.2,7,5,10,2024-06-15T07:34:02,2024-06-15T17:07:20,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"94898099999,95874099999,94866099999,95867099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-16,13.1,6.3,9.9,13.1,5.4,9.6,6.6,80.8,0.035,100,8.33,rain,0,0,32,16.6,204,1021.9,52.4,14.8,54.8,4.6,5,10,2024-06-16T07:34:23,2024-06-16T17:07:25,0.31,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-17,13.5,6,10.2,13.5,6,10.1,6.1,76.9,0.217,100,8.33,rain,0,0,20.9,11.8,187.1,1021.7,27.9,15.6,44.4,3.8,3,10,2024-06-17T07:34:44,2024-06-17T17:07:32,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-18,12.2,3.4,7.6,12.2,1,7.1,4.3,80.9,0,0,0,,0,0,14.8,9.2,48.1,1019.8,23.6,16.7,86.1,7.4,5,10,2024-06-18T07:35:02,2024-06-18T17:07:40,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-06-19,12.5,1.3,6.3,12.5,-1.4,4.9,2.1,76.2,0,0,0,,0,0,25.2,11.2,28.2,1017.3,30.2,15.8,75.2,6.5,4,10,2024-06-19T07:35:19,2024-06-19T17:07:49,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-20,13.4,5.4,8.5,13.4,3.4,7.6,3.4,71.2,0.002,100,4.17,rain,0,0,21.2,10.9,35.8,1017.1,76.8,16.5,68.2,5.8,4,10,2024-06-20T07:35:35,2024-06-20T17:08:01,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-06-21,12.9,4.4,8.2,12.9,3.4,8.1,5.5,83.9,0,0,0,,0,0,23.4,12.8,197.1,1023.1,58,15.1,48.9,4.2,3,10,2024-06-21T07:35:48,2024-06-21T17:08:14,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"94860099999,C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94872099999,94864099999,94870099999"
melbourne,2024-06-22,12.9,5.3,9.1,12.9,5.3,8.9,6.8,86.7,0.191,100,4.17,rain,0,0,21.2,10.8,199,1029.6,61.1,16.8,69,5.8,5,10,2024-06-22T07:36:01,2024-06-22T17:08:28,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-23,14.9,2.1,7.8,14.9,-0.6,6.6,4.1,80.6,0,0,0,,0,0,27,13.2,20.2,1025.4,16.9,15.3,83.7,7.2,4,10,2024-06-23T07:36:11,2024-06-23T17:08:44,0.54,Clear,Clear conditions throughout the day.,clear-day,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-24,12.5,4.9,8.8,12.5,2.7,7.8,4,72.8,0.007,100,4.17,rain,0,0,47.2,22.5,9.6,1017.2,85.5,16.7,38.9,3.3,2,10,2024-06-24T07:36:20,2024-06-24T17:09:02,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"C9254,95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-25,16.4,9.6,12.2,16.4,7.9,12,5.4,64,0,0,0,,0,0,48.2,21.7,3.4,1014.5,53.8,15.6,95.3,8.1,4,10,2024-06-25T07:36:27,2024-06-25T17:09:21,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"94860099999,C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94872099999,94864099999,94870099999"
melbourne,2024-06-26,13.6,10.1,11.7,13.6,10.1,11.7,4.5,61.5,0.188,100,4.17,rain,0,0,49.7,20.4,351.9,1014.8,52.3,14.2,66,5.7,5,10,2024-06-26T07:36:32,2024-06-26T17:09:41,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"94860099999,95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94872099999,94864099999,94870099999"
melbourne,2024-06-27,15.6,9,11.9,15.6,7.2,11.6,5.5,66.4,0.185,100,4.17,rain,0,0,43.9,14.5,340.2,1019.3,48.4,17.8,55.4,4.8,3,10,2024-06-27T07:36:36,2024-06-27T17:10:03,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"94860099999,95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94872099999,94864099999,94854099999,94870099999"
melbourne,2024-06-28,16.1,8.3,13,16.1,6.2,12.4,5.8,63.8,0,0,0,,0,0,57.2,27.7,359.2,1019.9,72.4,16.3,72.9,6.3,5,10,2024-06-28T07:36:38,2024-06-28T17:10:26,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-06-29,14.6,9,11.7,14.6,8,11.5,5.9,70.9,0.17,100,8.33,rain,0,0,64.8,27.4,351.6,1014.1,95.2,15.7,14.5,1.3,1,10,2024-06-29T07:36:38,2024-06-29T17:10:51,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-06-30,11.9,6.9,8.8,11.9,5.1,7.8,6.2,83.8,7.207,100,16.67,rain,0,0,34.6,16,210.5,1021.3,70.4,15.1,53.8,4.6,3,10,2024-06-30T07:36:37,2024-06-30T17:11:17,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-01,11.5,6.9,9.1,11.5,5.5,8.8,5.7,80.2,0.29,100,8.33,rain,0,0,26.3,11,192.4,1028.1,47.2,17.1,31.4,2.6,2,10,2024-07-01T07:36:34,2024-07-01T17:11:44,0.82,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-02,12,3.7,7.1,12,1,6.6,3.5,79.8,0.007,100,4.17,rain,0,0,17.3,11.1,119,1033.7,20.9,15.6,75.4,6.4,5,10,2024-07-02T07:36:28,2024-07-02T17:12:13,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-07-03,11.1,0.9,5.6,11.1,-2.3,4.5,2.8,83.1,0.01,100,8.33,rain,0,0,15.5,10.7,63.6,1037,1.3,15.1,67,5.8,5,10,2024-07-03T07:36:22,2024-07-03T17:12:42,0.9,Rain,Clear conditions throughout the day with rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-04,10.9,1.5,5.7,10.9,-1.7,4.8,4.8,94.2,0.006,100,8.33,rain,0,0,11.2,10.6,32.2,1038.7,21.5,10.3,40.4,3.5,2,10,2024-07-04T07:36:13,2024-07-04T17:13:13,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-05,11.3,6.7,9.2,11.3,6.4,9,7.4,89.6,0.014,100,4.17,rain,0,0,28.1,9.5,183.7,1040.1,62.8,12.5,31,2.7,2,10,2024-07-05T07:36:02,2024-07-05T17:13:45,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-07-06,9.9,4.3,6.8,9,4.3,6.5,4.9,88.2,0,0,0,,0,0,9.7,9.2,131.4,1039.5,30.3,13.5,58.3,5.1,4,10,2024-07-06T07:35:50,2024-07-06T17:14:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-07-07,15.9,2.5,8.4,15.9,0.4,7.7,4.6,79.6,0,0,0,,0,0,18.4,15.9,32.5,1031.9,38.9,12,83.1,7.3,5,10,2024-07-07T07:35:36,2024-07-07T17:14:53,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-07-08,16.4,4.9,11.2,16.4,4.9,11,7.2,77.4,0,0,0,rain,0,0,41.8,22.1,17.7,1021,83.6,18.3,52.8,4.5,2,10,2024-07-08T07:35:20,2024-07-08T17:15:28,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-09,12.6,10.8,11.7,12.6,10.8,11.7,11.6,99.4,8.844,100,16.67,rain,0,0,37.8,13.5,234.7,1019.9,99.8,8.6,20.4,1.8,1,10,2024-07-09T07:35:02,2024-07-09T17:16:04,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-07-10,13.5,10.1,11,13.5,10.1,11,7.5,79.5,11.067,100,8.33,rain,0,0,46.8,18.6,312.7,1020.6,65,15.1,62.1,5.2,3,10,2024-07-10T07:34:43,2024-07-10T17:16:41,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-11,13.4,10,11.6,13.4,10,11.6,6.6,71.6,0.007,100,4.17,rain,0,0,56.9,28.1,1.3,1016,91.1,20.4,26.8,2.3,1,10,2024-07-11T07:34:21,2024-07-11T17:17:19,0.17,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"94860099999,95874099999,94866099999,95936099999,95866099999,94872099999,94898099999,95867099999,C7520,94865099999,94864099999,94854099999,94870099999"
melbourne,2024-07-12,14.6,9,11,14.6,8,10.9,9.2,89.3,3.662,100,8.33,rain,0,0,46.1,16.5,357.5,1014.8,66.6,12.6,64.9,5.6,4,10,2024-07-12T07:33:58,2024-07-12T17:17:59,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-13,13.4,8,10.1,13.4,6.4,9.6,8,88,1.384,100,8.33,rain,0,0,22.3,11.8,242.2,1016.6,79.4,14.3,80.1,6.8,5,10,2024-07-13T07:33:33,2024-07-13T17:18:38,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"94860099999,95874099999,94866099999,95936099999,95866099999,94872099999,94898099999,95867099999,C7520,94865099999,94864099999,94854099999,94870099999"
melbourne,2024-07-14,11.2,5.9,8.6,11.2,2.7,7.2,6.2,85.7,4.258,100,12.5,rain,0,0,31.3,25.6,246.6,1014.6,82.5,16.8,86.6,7.4,5,10,2024-07-14T07:33:06,2024-07-14T17:19:19,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YMAV,94860099999,95874099999,94866099999,95936099999,95866099999,94872099999,94898099999,95867099999,C7520,94895599999,94865099999,YMML,94864099999,94854099999,94870099999"
melbourne,2024-07-15,11,6.3,9.1,11,2.4,7.3,6.7,85.5,0.64,100,16.67,rain,0,0,62.6,24.1,277,1006.2,84.4,15.4,26.7,2,1,10,2024-07-15T07:32:38,2024-07-15T17:20:00,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YMAV,95874099999,94866099999,C7520,95936099999,94895599999,95866099999,94865099999,YMML,94864099999"
melbourne,2024-07-16,13.6,7.1,11.7,13.6,7.1,11.5,11.1,96.2,19.697,100,8.33,rain,0,0,59,16.6,202.5,1006,89.2,12.6,44.8,3.9,2,10,2024-07-16T07:32:08,2024-07-16T17:20:43,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-17,13.6,8.2,10.5,13.6,7.5,10.4,9.8,95.3,0.234,100,12.5,rain,0,0,35.3,15,225.2,1012.2,69.6,12.3,45,3.9,3,10,2024-07-17T07:31:36,2024-07-17T17:21:26,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-18,11.9,7.4,9.5,11.9,5.7,8.6,5,74.4,1.095,100,8.33,rain,0,0,30.6,13.5,260.8,1015.9,81.3,16,82.8,7.1,5,10,2024-07-18T07:31:02,2024-07-18T17:22:09,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-19,11.6,7.6,10,11.6,5.2,8.9,4.8,69.9,0.033,100,4.17,rain,0,0,78.5,31.4,359.2,1007.5,96.2,18.5,22.3,1.7,1,10,2024-07-19T07:30:26,2024-07-19T17:22:53,0.42,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-20,12,8.8,10.9,12,5.5,10.6,6.6,75.4,2.177,100,12.5,rain,0,0,69.8,29.1,307.2,1001.5,92.6,14,30.1,2.5,1,10,2024-07-20T07:29:49,2024-07-20T17:23:38,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"94860099999,95874099999,94866099999,94856099999,95936099999,95866099999,94872099999,C9254,94863099999,95867099999,C7520,94865099999,YMML,94864099999,94854099999,94870099999"
melbourne,2024-07-21,15.9,8.1,11.6,15.9,6.5,11,7.1,74.3,4.058,100,4.17,rain,0,0,43.6,20.3,345.3,1017.7,71.1,16.1,85.1,7.2,5,10,2024-07-21T07:29:10,2024-07-21T17:24:23,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-22,16.9,11.6,14,16.9,11.6,14,9.3,73.9,0.577,100,4.17,rain,0,0,41.4,18.7,355.6,1021.4,75.9,16.7,84.4,7.3,6,10,2024-07-22T07:28:30,2024-07-22T17:25:09,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-23,17.1,11,14.1,17.1,11,14.1,5.3,56.3,0,0,0,,0,0,54.4,22.5,356.9,1022.4,68.1,17.9,112.3,9.7,5,10,2024-07-23T07:27:48,2024-07-23T17:25:56,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999,94870099999"
melbourne,2024-07-24,15.6,10.3,13.5,15.6,10.3,13.5,4,53,0.178,100,4.17,rain,0,0,66.2,29.2,1.5,1016.2,90.3,19.9,46.9,4.2,2,10,2024-07-24T07:27:04,2024-07-24T17:26:42,0.59,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"94898099999,95874099999,C9254,94866099999,95867099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-25,14.5,10.9,12.3,14.5,10.9,12.3,7.1,71.1,0.158,100,4.17,rain,0,0,71.3,27.7,358.7,1010.2,69.8,17.3,30.8,2.6,3,10,2024-07-25T07:26:18,2024-07-25T17:27:30,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-07-26,14,7.5,11.1,14,5.2,10.4,6.5,73.4,3.045,100,12.5,rain,0,0,54,31.2,360,1016.2,24.9,16.6,92.3,7.9,5,10,2024-07-26T07:25:31,2024-07-26T17:28:17,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-27,12.4,6.4,9.7,12.4,4,8.9,5.8,77,0.457,100,8.33,rain,0,0,56.5,22.4,339.6,1016.9,82.8,14.5,27.8,2.4,1,10,2024-07-27T07:24:43,2024-07-27T17:29:05,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-28,11.5,5.4,8,11.5,3,6.4,4,76.5,6.188,100,16.67,rain,0,0,43.6,14.9,245.1,1024.6,73.9,15.1,64.7,5.5,3,10,2024-07-28T07:23:53,2024-07-28T17:29:54,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-29,11.4,7,9,11.4,5.5,8.6,8.3,95.4,2.689,100,16.67,rain,0,0,25.6,9.3,245.1,1031.4,95.6,11.6,32.5,2.8,2,10,2024-07-29T07:23:01,2024-07-29T17:30:42,0.77,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
