Temperature,Humidity,WindSpeed,Pressure,Visibility,Cluster
-0.627777778,0.89,3.2039,1028.61,5.9248,2
-0.616666667,0.87,3.1234,1028.51,6.1824,2
-1.138888889,0.89,0.2898,1028.7,5.9248,2
-1.138888889,0.89,1.6583,1028.9,5.9087,2
-1.133333333,0.89,0.4991,1029.12,3.9445,2
-1.138888889,0.89,2.9785,1029.41,3.7513,2
-1.088888889,0.88,7.6797,1029.99,3.4454,2
-1.072222222,0.89,3.059,1030.49,3.4776,2
-1.088888889,0.88,3.1234,1030.5,3.9123,2
-1.088888889,0.89,4.9749,1030.51,3.6064,2
-1.027777778,0.89,0.9177,1030.69,3.6708,2
-1.088888889,0.88,4.7978,1030.7,3.9606,2
-1.088888889,0.88,1.5295,1030.78,4.4436,2
-1.094444444,0.89,1.3524,1030.84,3.4293,2
-1.088888889,0.88,0.0,1031.2,4.3953,2
-2.105555556,0.96,2.9946,1031.59,3.9284,2
-1.122222222,0.89,2.6887,1031.84,4.1538,2
-2.105555556,0.96,3.0107,1032.38,4.83,2
-1.6,0.88,2.9302,1032.89,4.83,2
-1.561111111,0.93,2.5599,1033.33,3.7835,2
-1.55,0.92,2.8014,1033.59,2.9624,2
-1.55,0.92,3.1878,1033.89,2.9785,2
-1.116666667,0.9,4.2343,1034.07,2.6082,2
-1.55,0.96,10.3362,1033.89,2.4955,2
-1.55,0.96,6.2468,1034.17,3.0107,2
-0.988888889,0.93,5.957,1033.9,2.8497,2
-1.038888889,0.92,7.7441,1033.9,3.9284,2
0.027777778,0.92,7.9373,1034.09,3.9284,2
-0.088888889,0.93,8.372,1034.29,2.2701,2
0.027777778,0.92,9.3702,1034.6,3.3166,2
1.166666667,0.87,8.4364,1034.77,3.22,2
1.25,0.92,3.3005,1034.48,3.9767,2
2.244444444,0.85,3.1395,1034.41,4.3631,2
2.077777778,0.87,2.3345,1034.81,3.542,2
-1.711111111,0.93,10.6421,1034.79,5.1359,2
-1.666666667,0.92,6.279,1034.59,4.8461,2
-2.222222222,0.96,10.948,1034.28,3.9606,2
-2.188888889,0.96,8.7584,1033.69,0.7889,2
-2.222222222,0.96,9.2092,1033.39,0.805,2
-2.222222222,0.96,9.4507,1033.08,0.6279,2
-2.544444444,0.99,7.5026,1032.88,0.7406,2
-2.222222222,0.96,7.728,1032.99,0.644,2
-2.222222222,1.0,5.0393,1032.98,0.805,2
-1.161111111,0.93,5.1037,1032.57,1.3363,2
-1.183333333,0.92,4.6207,1032.21,3.4293,2
-1.183333333,1.0,5.0554,1031.53,3.4615,2
-0.977777778,0.92,1.5134,1031.03,4.0894,2
-0.138888889,0.86,7.7763,1030.33,3.8801,2
-0.138888889,0.86,4.83,1030.31,3.8801,2
-0.522222222,0.89,6.2468,1030.06,4.0733,2
-0.138888889,0.83,3.3649,1029.83,5.9248,2
-1.161111111,0.89,3.3166,1029.72,7.7763,2
-1.072222222,0.89,2.4955,1029.63,7.1001,2
-1.161111111,0.89,1.4973,1029.42,7.8729,2
-0.65,0.86,3.0912,1029.31,9.7083,2
-0.666666667,0.84,2.0125,1029.1,7.1001,2
-0.65,0.82,0.0,1028.89,7.8729,2
-1.161111111,0.86,6.118,1028.39,7.8729,2
-1.138888889,0.87,3.2039,1027.69,6.9713,2
-1.183333333,0.86,3.3488,1027.58,7.8729,2
-1.688888889,0.89,3.3327,1027.29,7.8729,2
-1.655555556,0.9,3.0912,1026.78,5.4096,2
-1.205555556,0.89,3.2522,1026.18,6.0214,2
-1.205555556,0.89,8.0178,1025.89,6.0053,2
-1.238888889,0.9,10.1913,1025.8,3.2844,2
-1.205555556,0.88,10.8997,1025.57,3.9767,2
-1.205555556,0.89,12.5258,1025.38,3.9606,2
-1.183333333,0.9,15.2628,1025.41,3.7513,2
-1.155555556,0.92,12.6546,1025.24,3.9123,2
-1.133333333,0.92,9.7727,1024.46,4.3631,2
-1.083333333,0.92,13.7816,1023.99,4.1377,2
-1.133333333,0.92,12.719,1023.47,4.3631,2
-1.133333333,0.88,12.7834,1023.46,3.9123,2
-1.194444444,0.93,13.685,1023.6,2.4633,2
-2.172222222,0.96,14.3129,1023.84,1.7549,2
-2.172222222,0.96,12.719,1023.96,0.6601,2
-2.133333333,0.96,11.4793,1024.08,0.4991,2
-2.222222222,0.96,12.5419,1024.28,0.4991,2
-2.244444444,0.92,11.2378,1024.66,0.3381,2
-2.655555556,0.96,6.9713,1024.92,0.3059,2
-2.733333333,0.96,11.0446,1025.08,0.322,2
-2.233333333,0.92,6.2951,1027.4,7.1323,2
-2.5,0.92,3.703,1027.11,5.8765,2
-2.794444444,0.88,6.6493,1027.02,8.05,2
-1.244444444,0.86,17.5651,1026.74,8.05,2
-0.65,0.86,15.2145,1026.49,8.3398,2
-0.627777778,0.85,13.8138,1026.96,14.812,0
-1.233333333,0.88,13.7816,1027.36,14.812,0
-1.233333333,0.89,10.2235,1027.9,14.4417,2
-0.183333333,0.86,4.9749,1028.67,15.6975,0
1.161111111,0.79,11.0285,1029.64,15.7297,0
1.372222222,0.79,10.4972,1030.3,14.9569,0
2.938888889,0.81,8.372,1030.54,15.9229,0
4.05,0.7,8.1144,1030.63,16.0517,0
5.122222222,0.69,7.7924,1030.89,15.1823,0
6.205555556,0.69,10.6582,1031.01,16.1,0
5.161111111,0.69,10.5938,1031.23,16.1,0
2.661111111,0.77,8.6779,1032.18,13.8621,2
1.227777778,0.84,8.9838,1032.93,10.2074,2
0.994444444,0.85,4.83,1033.91,9.982,2
-0.966666667,0.89,4.8622,1034.39,7.5187,2
-2.755555556,0.96,13.9587,1025.27,0.322,2
-2.777777778,0.96,11.0124,1025.51,0.5796,2
-2.8,0.96,10.8353,1025.87,0.6279,2
-2.8,0.96,6.5849,1025.89,0.322,2
-2.85,0.96,6.2629,1026.3,0.4508,2
-2.822222222,0.92,9.4668,1026.49,0.4669,2
-2.822222222,0.92,4.991,1027.26,0.4669,2
-3.833333333,0.99,7.6314,1027.67,0.322,2
-2.822222222,0.92,9.2414,1028.18,0.322,2
-2.822222222,0.93,11.0124,1028.69,0.161,2
-2.877777778,0.93,5.0876,1029.38,0.3059,2
-2.244444444,0.96,4.83,1029.56,0.483,2
-2.222222222,0.96,8.0983,1029.37,0.7889,2
-1.122222222,0.94,4.4919,1029.44,1.7227,2
-1.111111111,0.92,7.8246,1029.38,1.8837,2
-1.111111111,1.0,9.0643,1029.76,1.8837,2
-0.95,0.92,7.0035,1030.13,1.2719,2
-2.2,1.0,4.186,1030.37,0.322,2
-2.711111111,1.0,7.5348,1030.88,0.161,2
-2.5,0.93,4.4919,1031.04,0.3703,2
-2.15,0.96,0.1288,1031.49,0.483,2
-2.127777778,0.96,11.27,1031.91,1.8515,2
-1.622222222,0.96,2.9141,1032.4,1.9964,2
-1.088888889,0.96,10.8836,1033.32,2.9302,2
-1.133333333,0.96,10.5133,1033.82,2.9302,2
-1.416666667,0.96,5.6833,1033.8,3.1234,2
-1.594444444,0.96,7.3577,1034.32,2.4955,2
-1.155555556,0.96,6.4883,1034.71,2.4955,2
-1.161111111,0.99,7.4704,1034.66,1.2236,2
-1.111111111,0.99,12.4936,1034.46,1.449,2
-0.094444444,1.0,11.0768,1033.97,3.9123,2
0.933333333,0.99,14.6832,1033.93,3.5259,2
2.038888889,1.0,12.4614,1033.2,4.83,2
3.638888889,0.93,9.3702,1032.27,4.83,2
5.877777778,0.78,9.4024,1031.39,5.8121,2
6.833333333,0.75,12.236,1030.51,6.9069,2
6.916666667,0.74,7.6797,1030.09,7.8246,2
4.233333333,0.88,7.8407,1029.8,4.8944,2
2.755555556,0.89,10.465,1029.22,9.6117,2
4.772222222,0.87,10.2718,1029.31,9.6761,2
3.688888889,0.9,8.9999,1029.26,8.9838,2
3.883333333,0.89,13.524,1029.37,9.6761,2
4.35,0.83,6.118,1028.98,9.6761,2
3.655555556,0.84,10.7065,1028.56,8.9516,2
3.238888889,0.86,10.465,1028.48,11.6403,2
3.177777778,0.83,10.5455,1028.08,9.6761,2
3.011111111,0.84,10.2396,1027.76,8.9838,2
2.688888889,0.83,10.5133,1027.56,9.6761,2
1.622222222,0.89,10.3201,1027.55,7.8246,2
0.577777778,0.9,9.9176,1027.33,7.567,2
0.116666667,0.86,10.4328,1026.86,7.7763,2
1.183333333,0.86,8.9838,1026.76,9.6117,2
1.061111111,0.87,10.1591,1026.94,6.0053,2
2.2,0.86,9.0804,1027.07,5.9087,2
2.777777778,0.83,11.6564,1027.27,7.7441,2
3.788888889,0.84,8.6135,1027.58,7.5509,2
6.061111111,0.76,9.016,1027.6,5.9248,2
7.822222222,0.71,4.6851,1027.18,5.957,2
9.788888889,0.64,4.9588,1026.66,6.0858,2
9.922222222,0.62,8.6135,1026.19,6.0214,2
8.833333333,0.71,7.5992,1025.93,5.9731,2
7.161111111,0.8,3.2361,1026.28,5.6833,2
4.005555556,0.92,0.1288,1026.51,3.9284,2
2.872222222,0.89,2.7531,1026.71,4.3953,2
1.483333333,0.93,3.1878,1026.77,3.1395,2
0.277777778,0.92,2.6404,1026.71,0.2254,2
-1.783333333,0.96,3.22,1026.79,0.2254,2
0.2,0.99,5.8443,1026.47,0.1288,2
0.177777778,1.0,4.6368,1026.8,0.0,2
0.1,0.96,3.0912,1026.48,0.161,2
-0.516666667,0.99,2.8658,1026.37,0.4186,2
0.072222222,0.96,3.1556,1026.17,0.161,2
-0.966666667,0.99,6.5527,1025.98,1.2397,2
-1.45,0.99,6.0858,1025.64,2.3345,2
-1.061111111,1.0,10.9802,1025.36,4.7656,2
-1.177777778,0.93,11.27,1024.88,4.7656,2
-1.183333333,0.93,10.2396,1024.83,4.83,2
-0.155555556,0.92,10.6904,1024.49,6.8264,2
2.016666667,0.86,12.397,1024.29,7.8729,2
4.6,0.78,13.5562,1023.96,7.728,2
7.066666667,0.66,14.0392,1023.39,8.05,2
8.705555556,0.59,19.9479,1022.77,8.1305,1
9.95,0.51,16.3093,1021.98,10.3523,1
9.883333333,0.51,16.9855,1020.48,11.9784,1
7.205555556,0.6,14.4256,1020.54,12.0428,0
4.883333333,0.71,15.1662,1020.55,8.1305,2
3.844444444,0.71,13.7816,1020.46,8.1305,2
1.555555556,0.79,11.0124,1020.6,6.8425,2
1.133333333,0.76,11.0768,1020.14,6.2951,2
1.594444444,0.76,13.685,1019.96,6.2951,2
0.955555556,0.77,14.1197,1019.86,6.7781,2
1.55,0.76,19.9318,1019.44,6.1985,2
0.95,0.76,13.8943,1018.86,7.9695,2
0.483333333,0.78,10.8997,1018.62,8.2593,2
0.372222222,0.76,13.8782,1018.34,7.9695,2
-0.6,0.79,14.0392,1018.32,7.9695,2
-0.644444444,0.81,11.1895,1017.69,8.3076,2
-0.183333333,0.76,17.5651,1017.13,8.0017,2
-0.138888889,0.76,14.168,1016.53,8.05,2
-1.172222222,0.83,13.8621,1016.52,8.7101,2
-0.155555556,0.82,14.0392,1016.32,9.9015,0
2.111111111,0.7,14.1519,1016.03,9.982,0
3.877777778,0.65,16.1805,1015.94,12.0428,0
7.133333333,0.56,20.3987,1015.3,11.9784,0
8.8,0.5,21.8799,1014.3,12.2199,1
9.883333333,0.5,22.7493,1013.78,12.2521,1
9.883333333,0.54,17.4524,1012.91,12.2199,1
8.838888889,0.63,17.1143,1012.61,12.2199,0
7.777777778,0.7,19.32,1012.37,9.7566,0
7.194444444,0.72,21.7511,1012.09,9.0643,0
7.127777778,0.71,21.6867,1011.61,9.982,0
7.111111111,0.72,23.7797,1011.6,11.6886,0
7.066666667,0.72,24.5042,1011.71,14.9086,0
6.6,0.71,24.3754,1011.12,14.9086,0
6.438888889,0.72,24.0051,1010.99,14.168,0
5.972222222,0.74,24.4881,1010.74,14.9086,0
5.416666667,0.74,24.5042,1010.42,14.9086,0
5.333333333,0.75,19.8674,1009.94,14.168,0
5.261111111,0.74,24.3432,1009.83,14.9086,0
4.727777778,0.77,19.8996,1009.43,14.9086,0
5.638888889,0.73,25.1482,1008.4,14.168,0
4.905555556,0.77,24.633,1007.63,14.9086,0
8.872222222,0.66,23.023,1005.13,9.982,0
8.833333333,0.71,25.4219,1005.03,15.1501,0
8.311111111,0.71,24.3593,1005.8,16.0517,0
8.327777778,0.75,19.1268,1006.17,15.1501,0
7.733333333,0.76,15.0374,1006.79,16.0517,0
7.2,0.79,10.3362,1007.61,16.0517,0
6.333333333,0.8,4.8944,1008.24,15.0213,0
7.15,0.79,9.5151,1009.03,15.8263,0
7.711111111,0.77,9.2575,1010.03,15.8263,0
8.838888889,0.73,6.762,1010.87,14.9569,0
10.94444444,0.67,4.8139,1011.02,15.8263,0
12.56666667,0.6,9.016,1010.82,15.8263,0
12.86666667,0.59,10.5455,1010.91,15.5204,0
12.73333333,0.59,8.9838,1011.3,16.1,0
12.08333333,0.62,9.4507,1011.49,16.1,0
9.088888889,0.71,1.61,1012.19,15.5526,0
7.172222222,0.74,6.44,1012.99,15.8263,0
5.022222222,0.87,6.44,1013.7,15.8263,0
5.5,0.86,0.9821,1014.31,11.6081,0
3.888888889,0.89,1.4007,1014.8,7.9695,2
3.794444444,0.89,6.1502,1015.47,9.7566,2
4.455555556,0.9,3.2683,1015.92,7.0518,2
4.816666667,0.93,10.2396,1016.59,9.6761,0
5.811111111,0.89,10.2879,1016.44,14.5383,0
6.344444444,0.87,5.6994,1016.99,13.4918,0
5.394444444,0.87,3.2683,1017.2,9.6117,2
5.327777778,0.9,6.3756,1017.21,6.8586,2
4.444444444,0.92,3.2039,1017.1,5.2325,2
3.661111111,0.92,12.5741,1017.35,3.9284,2
4.733333333,0.87,12.7995,1017.3,4.9105,2
4.577777778,0.94,12.4936,1017.76,5.2486,2
3.666666667,0.92,10.7065,1018.28,4.347,2
5.822222222,0.87,12.3809,1018.78,4.83,2
7.566666667,0.85,9.6761,1018.76,6.0858,2
10.70555556,0.72,20.4792,1018.3,6.9874,0
11.93333333,0.67,21.5418,1017.4,12.8156,0
12.53888889,0.65,18.7082,1017.04,14.4095,0
12.51111111,0.6,21.5418,1016.51,15.8263,0
11.95555556,0.62,16.6313,1016.4,15.8263,0
10.03333333,0.71,10.0142,1016.5,14.2968,0
7.622222222,0.77,9.7405,1016.78,11.8013,0
7.027777778,0.8,12.5258,1016.76,11.8496,0
5.938888889,0.88,12.1877,1016.92,14.0553,0
5.911111111,0.86,15.8746,1016.57,14.7315,0
5.772222222,0.87,16.6474,1016.4,14.6832,0
5.3,0.84,13.4113,1016.28,13.8943,0
4.711111111,0.83,13.7977,1016.49,14.5866,0
4.2,0.83,13.8782,1016.21,14.5866,0
4.0,0.82,11.0124,1016.33,13.8943,0
3.111111111,0.83,6.44,1016.58,14.5705,0
3.038888889,0.83,11.0446,1016.53,14.5383,0
3.338888889,0.84,14.1519,1016.5,13.8621,0
1.994444444,0.86,9.1126,1017.08,14.5222,0
2.022222222,0.86,9.1126,1017.28,14.5061,0
1.094444444,0.86,7.9695,1017.82,3.9767,2
1.95,0.86,10.8997,1018.38,4.7978,2
3.594444444,0.89,4.7334,1018.79,4.8139,2
6.4,0.76,10.143,1019.25,6.0536,2
8.538888889,0.78,9.1609,1019.11,6.118,2
9.644444444,0.78,4.7978,1018.63,8.0017,2
10.62222222,0.72,7.7441,1018.69,8.2432,0
11.90555556,0.67,0.7406,1018.73,6.2951,2
10.78888889,0.63,8.1949,1019.24,6.2951,2
7.866666667,0.76,8.7262,1020.03,6.601,2
5.883333333,0.8,10.7548,1020.65,7.1323,2
5.788888889,0.8,4.83,1021.23,7.0357,2
3.944444444,0.89,7.1967,1021.63,9.7083,2
2.661111111,0.9,3.0429,1021.87,7.7441,2
1.133333333,0.92,10.5777,1022.72,5.8926,2
2.916666667,0.92,6.1985,1023.15,6.5205,2
1.85,0.89,11.1412,1023.55,6.0214,2
3.977777778,0.56,4.8622,1034.78,16.1,0
2.866666667,0.66,7.728,1034.4,16.1,0
2.038888889,0.7,3.2683,1034.6,14.651,2
-1.116666667,0.9,12.3004,1034.29,1.0304,2
-2.244444444,0.94,9.66,1034.29,0.7245,2
-2.188888889,0.95,4.8461,1034.11,1.7066,2
-1.766666667,0.91,3.22,1034.5,0.8855,2
-1.816666667,0.95,6.44,1034.2,0.161,2
-2.316666667,0.96,3.22,1034.18,0.161,2
-2.405555556,0.95,3.22,1033.99,0.4669,2
2.355555556,0.92,6.7137,1023.83,6.0697,2
2.538888889,0.93,6.9713,1024.24,5.1037,2
1.361111111,0.95,3.6547,1024.71,4.669,2
1.427777778,0.99,9.7727,1024.82,1.5939,2
1.594444444,0.96,6.3595,1024.87,2.576,2
1.383333333,0.99,7.9856,1025.54,4.1699,2
2.911111111,0.95,10.8353,1026.02,4.025,2
2.922222222,0.9,10.1913,1026.18,3.542,2
2.933333333,0.95,9.4024,1026.75,3.9284,2
4.005555556,0.89,9.2897,1027.54,4.0089,2
4.983333333,0.88,11.0124,1027.84,4.7656,2
6.205555556,0.79,15.5043,1027.66,6.2951,2
7.316666667,0.73,15.6009,1027.15,8.1305,2
7.677777778,0.72,15.617,1027.02,7.9373,2
7.85,0.68,14.1197,1026.45,9.982,2
7.827777778,0.71,12.6546,1026.37,9.982,2
6.272222222,0.77,7.0357,1026.83,6.3112,2
4.072222222,0.82,7.7924,1026.94,4.7495,2
4.027777778,0.82,9.4346,1026.85,4.7495,2
3.233333333,0.89,7.7119,1027.12,4.9588,2
2.966666667,0.88,7.7119,1027.22,9.982,2
2.872222222,0.85,10.6421,1027.14,14.9086,0
1.7,0.91,6.4078,1027.24,2.1574,2
0.788888889,0.91,5.7316,1027.24,0.6923,2
1.255555556,0.91,2.3989,1027.39,0.8372,2
2.138888889,0.93,3.2683,1027.11,0.5796,2
2.105555556,0.96,3.4293,1026.72,0.7567,2
2.083333333,0.99,8.9355,1026.89,3.3649,2
2.255555556,0.99,6.2307,1026.43,1.1914,2
2.594444444,0.96,9.2253,1026.12,1.2397,2
2.594444444,0.99,11.27,1026.03,1.3846,2
2.588888889,0.99,11.0929,1026.23,2.737,2
2.666666667,0.96,13.9104,1026.49,4.6207,2
2.711111111,0.96,13.9426,1026.87,6.7781,2
3.794444444,0.89,13.1698,1026.79,9.0643,2
5.877777778,0.78,12.2843,1026.67,9.5634,2
6.922222222,0.68,15.134,1025.71,9.6117,2
6.911111111,0.68,18.8853,1025.22,9.5795,0
6.994444444,0.67,21.8477,1025.01,9.7566,0
5.994444444,0.67,13.9426,1025.09,9.8049,2
4.061111111,0.77,10.4489,1024.96,14.7154,0
2.8,0.77,9.1931,1025.08,15.456,0
2.266666667,0.8,9.2414,1025.27,15.456,0
2.611111111,0.84,8.6457,1025.19,14.2807,0
2.15,0.86,9.4185,1025.1,15.456,0
2.15,0.86,10.8997,1025.0,14.5383,0
0.705555556,0.9,10.9641,1025.24,9.3219,2
0.061111111,0.92,6.1502,1024.97,9.5956,2
-2.988888889,0.96,3.22,1033.59,0.3864,2
-3.611111111,0.96,3.0107,1033.08,0.2576,2
-3.566666667,0.92,3.1878,1032.79,0.161,2
-4.077777778,0.96,3.0268,1032.28,0.161,2
-4.7,0.93,3.6064,1031.62,0.2737,2
-6.133333333,0.92,3.1878,1030.91,0.161,2
-6.133333333,0.92,0.1449,1030.41,1.0787,2
-6.038888889,0.93,1.8998,1030.22,2.3023,2
-4.088888889,0.92,3.1556,1030.09,3.8479,2
-2.405555556,0.96,4.7495,1029.8,3.8479,2
-1.288888889,0.93,1.1592,1029.63,6.3595,2
-0.188888889,0.92,7.4704,1029.2,9.5312,2
1.877777778,0.86,9.3702,1028.03,14.4578,0
2.538888889,0.76,4.7334,1027.3,14.3934,0
3.472222222,0.67,4.6046,1026.05,15.3755,0
2.427777778,0.72,4.669,1025.81,15.3755,0
1.005555556,0.77,4.7817,1025.27,13.2503,2
-0.211111111,0.83,4.7334,1025.13,7.6797,2
-1.227777778,0.88,3.22,1025.1,3.381,2
-2.161111111,0.89,9.2253,1024.77,3.0912,2
-2.266666667,0.89,3.1878,1024.12,3.3971,2
-3.311111111,0.92,6.2951,1024.21,2.9302,2
-2.855555556,0.93,8.1466,1024.35,0.2254,2
-3.816666667,0.92,6.1502,1024.29,0.1932,2
-4.327777778,0.96,6.3756,1023.92,0.161,2
-4.2,0.93,6.44,1024.05,0.2415,2
-3.888888889,0.96,6.118,1024.2,0.2737,2
-4.488888889,0.96,6.2468,1024.29,0.2898,2
-4.3,0.93,4.186,1024.3,1.2719,2
-4.372222222,0.92,6.1824,1024.61,1.0465,2
-4.883333333,0.93,4.5885,1024.8,3.2361,2
-5.611111111,0.93,7.5992,1025.27,4.1216,2
-2.822222222,0.92,4.83,1025.89,4.991,2
-2.15,0.96,4.6207,1026.49,4.5885,2
-0.116666667,0.93,8.1466,1027.09,5.4579,2
2.366666667,0.85,8.2754,1026.7,7.2128,2
4.027777778,0.81,10.7065,1026.09,9.982,2
4.911111111,0.76,9.6117,1025.64,9.6278,2
5.094444444,0.75,7.3094,1024.88,9.982,2
3.033333333,0.87,11.7691,1024.67,9.982,2
1.472222222,0.85,12.397,1024.29,7.2772,2
0.138888889,0.91,12.2038,1023.65,4.2987,2
0.005555556,0.91,13.6528,1022.87,3.3649,2
-1.788888889,0.96,9.2736,1022.33,1.8998,2
-2.15,0.96,12.0267,1021.41,1.7549,2
-2.194444444,0.96,13.7977,1020.23,1.6583,2
-1.116666667,0.93,14.8603,1019.18,0.7084,2
-2.172222222,0.96,20.1733,1017.5,0.9016,2
-2.15,0.99,17.1143,1015.62,0.8855,2
-1.516666667,0.96,19.7064,1013.86,1.6905,2
-1.111111111,0.96,19.5615,1012.61,3.9767,2
-0.533333333,0.92,10.6099,1012.12,4.991,2
-0.522222222,0.93,7.3416,1011.34,4.7173,2
-1.061111111,0.92,7.6797,1011.67,4.991,2
-1.061111111,0.92,8.1949,1010.07,4.5241,2
-0.905555556,0.92,4.7495,1010.78,2.4794,2
0.05,0.92,7.6958,1012.74,2.2057,2
1.3,0.84,9.3058,1012.86,4.2987,2
1.3,0.91,7.8407,1013.42,4.4597,2
2.433333333,0.83,8.6779,1013.36,6.2951,2
4.055555556,0.63,15.5043,1012.86,9.982,0
4.922222222,0.58,19.2073,1012.95,9.6761,0
5.022222222,0.57,20.6885,1012.42,10.2557,0
3.983333333,0.61,9.6278,1012.69,10.2557,0
4.516666667,0.51,23.1357,1013.5,10.2235,0
2.272222222,0.69,20.0606,1013.42,10.2557,0
1.233333333,0.74,20.2055,1014.19,16.1,0
0.15,0.86,22.3468,1014.54,15.1823,0
0.094444444,0.84,23.2806,1014.5,16.1,0
0.605555556,0.81,20.1411,1014.78,16.1,0
0.966666667,0.72,19.4488,1015.01,15.1823,0
0.05,0.81,20.2377,1014.99,16.1,0
0.605555556,0.72,20.5436,1015.09,16.1,0
0.094444444,0.74,17.1948,1015.34,15.1823,0
0.627777778,0.66,20.3665,1015.3,16.1,0
1.116666667,0.61,24.8584,1015.23,16.1,0
0.655555556,0.67,21.3003,1015.37,14.9569,0
0.116666667,0.63,25.9693,1015.5,15.6492,0
-0.794444444,0.89,24.6813,1017.71,9.982,0
2.777777778,0.46,25.2609,1022.83,10.2557,1
1.205555556,0.54,14.5061,1023.62,16.1,0
1.144444444,0.6,20.2538,1024.35,10.2235,0
1.111111111,0.64,15.4399,1024.4,9.982,2
1.061111111,0.66,13.8782,1024.79,16.1,0
1.1,0.71,10.9319,1025.36,15.1823,0
2.2,0.67,14.1519,1025.69,16.1,0
1.644444444,0.67,14.0231,1025.39,16.1,0
1.011111111,0.73,11.6564,1025.34,14.9569,0
3.733333333,0.65,25.921,1025.18,9.982,0
3.25,0.7,24.4076,1024.99,15.8263,0
2.25,0.79,22.6527,1025.15,14.9569,0
2.138888889,0.79,13.8138,1024.88,15.8263,0
2.644444444,0.68,16.8245,1024.9,9.982,2
1.111111111,0.76,14.1197,1025.48,9.982,2
1.094444444,0.75,10.7387,1026.29,16.1,0
2.183333333,0.7,14.5383,1026.9,16.1,0
2.75,0.71,13.8782,1027.49,15.5526,0
5.0,0.7,17.3236,1027.52,15.8263,0
6.038888889,0.7,21.6384,1027.71,9.982,0
6.933333333,0.66,16.5186,1027.79,10.3523,0
7.172222222,0.65,21.6223,1027.65,9.982,0
6.083333333,0.7,15.5848,1028.31,9.982,2
4.944444444,0.71,10.9802,1028.68,9.982,2
2.827777778,0.82,8.1949,1028.79,15.8263,0
2.738888889,0.82,9.0804,1029.55,15.8263,0
2.477777778,0.84,7.1484,1029.64,14.9569,0
2.066666667,0.85,7.9534,1029.77,15.8263,0
0.516666667,0.89,10.7548,1029.47,15.8263,0
-0.288888889,0.88,10.3684,1029.41,14.9569,0
0.055555556,0.88,10.8353,1029.26,16.0517,0
0.611111111,0.88,6.44,1028.95,16.1,0
1.216666667,0.83,10.4006,1028.16,15.1823,0
0.611111111,0.88,6.3595,1027.77,16.1,0
0.7,0.88,6.5849,1027.25,16.1,0
1.194444444,0.85,10.7387,1026.23,14.3934,0
1.094444444,0.85,9.5312,1025.76,15.1823,0
2.227777778,0.79,11.0607,1025.47,15.1823,0
1.188888889,0.85,12.4131,1025.17,7.0357,2
2.183333333,0.79,11.0446,1024.89,6.2951,2
2.788888889,0.82,17.8066,1024.96,6.2951,2
4.833333333,0.77,15.3916,1024.82,8.6457,2
7.733333333,0.58,22.1053,1024.19,12.2521,0
7.777777778,0.53,23.506,1023.22,16.1,1
8.633333333,0.52,21.2842,1022.88,15.3111,1
8.816666667,0.55,24.6169,1022.3,15.8263,1
3.5,0.84,13.3469,1012.91,15.8263,0
2.727777778,0.87,7.1806,1012.81,14.9569,0
2.827777778,0.85,6.2468,1012.38,15.8263,0
2.766666667,0.85,6.2951,1011.54,15.8263,0
1.666666667,0.9,6.8747,1012.43,14.9569,0
7.244444444,0.64,20.8012,1012.31,9.982,0
5.116666667,0.75,17.5812,1012.71,9.982,0
5.138888889,0.69,18.354,1013.26,10.3523,0
6.066666667,0.69,15.5204,1013.49,9.982,0
8.855555556,0.63,14.3451,1013.41,11.4471,0
10.05,0.53,21.252,1012.75,11.2056,1
10.87222222,0.47,20.6885,1012.28,11.3988,1
11.04444444,0.46,15.9229,1011.77,11.2056,1
7.522222222,0.77,8.1949,1010.95,10.3523,0
6.25,0.84,10.8997,1009.94,9.982,0
5.216666667,0.82,10.6582,1008.52,9.982,0
5.633333333,0.78,14.3129,1006.15,15.8263,0
5.65,0.72,16.8245,1005.19,14.9569,0
5.65,0.72,17.2431,1003.8,15.8263,0
-1.133333333,0.96,6.4883,1013.04,6.1985,2
-1.177777778,0.99,13.6045,1012.44,6.2951,2
-1.183333333,0.96,10.8031,1012.18,5.0393,2
-1.183333333,1.0,6.4078,1012.15,4.0733,2
-1.222222222,0.99,10.5777,1011.67,2.5599,2
-1.183333333,1.0,11.1895,1011.0,1.8837,2
-1.183333333,1.0,3.7352,1011.06,1.2719,2
-1.222222222,1.0,7.1645,1011.49,1.4812,2
-1.183333333,1.0,7.6153,1011.29,0.966,2
-0.2,0.99,8.7584,1011.69,1.4651,2
0.9,0.92,9.0804,1012.04,3.3971,2
-0.094444444,1.0,8.8711,1011.94,3.3971,2
0.872222222,0.85,15.8585,1012.13,6.9391,2
-0.072222222,0.86,14.6832,1011.82,6.9391,2
-0.061111111,0.86,12.075,1012.59,10.9158,0
-2.105555556,0.88,10.7065,1012.5,11.0768,0
-1.111111111,0.92,12.7834,1012.98,10.9802,0
-1.088888889,0.92,8.4203,1013.17,8.2271,2
-2.222222222,0.96,9.3702,1013.38,3.1073,2
-3.311111111,0.96,10.6099,1013.78,4.4436,2
-3.583333333,0.99,5.796,1014.02,5.2647,2
-2.8,0.96,6.3112,1013.9,3.9767,2
-3.355555556,0.96,6.44,1014.38,3.9767,2
-3.866666667,0.96,10.2235,1014.43,4.8783,2
-6.388888889,0.96,13.6528,1014.86,3.4937,2
